          Teff = 3500 K,  log g = 0.0,  [M/H] = +0.0

 Bessell        BX   18    0.378 (0.1077)    0.594  0.323 (0.0141)   -0.106  0.807 (0.0017)
 Bessell        B    19    0.379 (0.1079)    0.594  0.323 (0.0141)   -0.106  0.809 (0.0017)
 Bessell        V    20    0.332 (0.0909)    0.513  0.271 (0.0129)   -0.074  0.677 (0.0006)
 Bessell        R    21    0.285 (0.0771)    0.436  0.227 (0.0122)   -0.056  0.569 (0.0014)
 Bessell        I    22    0.225 (0.0604)    0.342  0.175 (0.0114)   -0.037  0.437 (0.0031)
 Tycho         TyB   23    0.380 (0.1079)    0.595  0.323 (0.0144)   -0.105  0.808 (0.0014)
               TyV   24    0.339 (0.0939)    0.525  0.280 (0.0131)   -0.082  0.700 (0.0007)
 Hipparchos    HIP   25    0.356 (0.0992)    0.554  0.296 (0.0136)   -0.088  0.741 (0.0009)
 KEPLER              26    0.319 (0.0879)    0.494  0.261 (0.0128)   -0.073  0.653 (0.0005)
 COROT SIS           27    0.325 (0.0895)    0.502  0.266 (0.0130)   -0.075  0.666 (0.0005)
 COROT EXO           28    0.322 (0.0887)    0.498  0.264 (0.0129)   -0.074  0.659 (0.0005)
 Geneva         U    29    0.419 (0.0626)    0.539  0.179 (0.0136)    0.151  0.448 (0.0053)
                B    30    0.380 (0.1085)    0.596  0.325 (0.0144)   -0.108  0.812 (0.0014)
                B1   31    0.376 (0.1084)    0.592  0.324 (0.0149)   -0.110  0.810 (0.0009)
                B2   32    0.381 (0.1073)    0.596  0.322 (0.0139)   -0.102  0.806 (0.0019)
                V    33    0.333 (0.0909)    0.514  0.271 (0.0129)   -0.073  0.677 (0.0006)
                V1   34    0.337 (0.0919)    0.519  0.274 (0.0129)   -0.074  0.685 (0.0006)
                G    35    0.315 (0.0854)    0.484  0.253 (0.0127)   -0.065  0.633 (0.0007)
 Vilnius        U    36    0.424 (0.0623)    0.543  0.178 (0.0136)    0.157  0.446 (0.0053)
                P    37    0.351 (0.0809)    0.508  0.235 (0.0152)   -0.002  0.588 (0.0040)
                X    38    0.383 (0.1112)    0.605  0.333 (0.0148)   -0.117  0.833 (0.0015)
                Y    39    0.377 (0.1044)    0.586  0.313 (0.0137)   -0.092  0.782 (0.0017)
                Z    40    0.348 (0.0957)    0.538  0.286 (0.0131)   -0.081  0.715 (0.0009)
                V    41    0.334 (0.0908)    0.514  0.270 (0.0129)   -0.072  0.676 (0.0006)
                S    42    0.260 (0.0733)    0.404  0.216 (0.0122)   -0.063  0.539 (0.0020)
 Milone         iz   43    0.190 (0.0591)    0.304  0.171 (0.0114)   -0.065  0.426 (0.0033)
                iJ   44    0.164 (0.0489)    0.256  0.139 (0.0106)   -0.045  0.347 (0.0040)
                iH   45    0.121 (0.0387)    0.193  0.108 (0.0096)   -0.041  0.270 (0.0045)
                iK   46    0.100 (0.0329)    0.159  0.089 (0.0095)   -0.033  0.222 (0.0053)
 YMS94         iz    47    0.191 (0.0591)    0.304  0.171 (0.0114)   -0.065  0.426 (0.0033)
               iJ    48    0.164 (0.0489)    0.256  0.139 (0.0106)   -0.045  0.347 (0.0040)
               iH    49    0.121 (0.0387)    0.193  0.108 (0.0096)   -0.041  0.270 (0.0045)
               iK    50    0.100 (0.0329)    0.159  0.089 (0.0095)   -0.034  0.222 (0.0053)
               iL    51    0.066 (0.0270)    0.113  0.071 (0.0089)   -0.040  0.176 (0.0056)
               iLp   52    0.060 (0.0260)    0.104  0.067 (0.0089)   -0.041  0.167 (0.0057)
               iM    53    0.047 (0.0240)    0.087  0.061 (0.0086)   -0.044  0.151 (0.0057)
               in    54    0.038 (0.0240)    0.078  0.061 (0.0086)   -0.054  0.152 (0.0057)
               iN    55    0.036 (0.0240)    0.077  0.061 (0.0085)   -0.056  0.153 (0.0056)
 Sloan DSS      u    56    0.405 (0.0681)    0.536  0.196 (0.0140)    0.111  0.490 (0.0048)
                g    57    0.367 (0.1031)    0.573  0.309 (0.0137)   -0.096  0.772 (0.0014)
                r    58    0.294 (0.0799)    0.451  0.236 (0.0124)   -0.060  0.591 (0.0011)
                i    59    0.241 (0.0638)    0.365  0.186 (0.0116)   -0.038  0.464 (0.0028)
                z    60    0.192 (0.0589)    0.305  0.170 (0.0117)   -0.063  0.424 (0.0037)
 HST STIS Ly_alpha   61    1.219 (0.1225)    0.947 -0.407 (0.0062)    1.830 -1.018 (0.0258)
            Fclear   62    1.064 (0.0413)    0.984 -0.120 (0.0060)    1.245 -0.301 (0.0019)
             Fsrf2   63    1.017 (0.0185)    0.991 -0.038 (0.0088)    1.074 -0.095 (0.0070)
              Fqtz   64    0.958 (0.0082)    0.982  0.036 (0.0084)    0.904  0.091 (0.0101)
              CIII   65    0.817 (0.0428)    0.915  0.147 (0.0034)    0.596  0.368 (0.0102)
              MgII   66    0.552 (0.0599)    0.670  0.177 (0.0109)    0.287  0.443 (0.0032)
            Nclear   67    0.825 (0.0248)    0.882  0.085 (0.0022)    0.697  0.213 (0.0054)
             Nsrf2   68    0.789 (0.0356)    0.868  0.120 (0.0020)    0.609  0.299 (0.0065)
              Nqtz   69    0.770 (0.0401)    0.859  0.133 (0.0020)    0.570  0.333 (0.0065)
             cn182   70    0.866 (0.0266)    0.930  0.096 (0.0044)    0.722  0.240 (0.0088)
             cn270   71    0.596 (0.0596)    0.717  0.181 (0.0088)    0.326  0.451 (0.0023)
            Oclear   72    0.342 (0.0861)    0.513  0.256 (0.0128)   -0.041  0.639 (0.0007)
         Oclear-lp   73    0.265 (0.0724)    0.406  0.213 (0.0120)   -0.054  0.531 (0.0019)
             [OII]   74    0.306 (0.0660)    0.429  0.186 (0.0154)    0.027  0.464 (0.0066)
            [OIII]   75    0.352 (0.0991)    0.550  0.297 (0.0133)   -0.093  0.742 (0.0012)
 2MASS          J    76    0.167 (0.0496)    0.261  0.141 (0.0107)   -0.045  0.352 (0.0040)
 2MASS          H    77    0.122 (0.0390)    0.195  0.109 (0.0096)   -0.041  0.272 (0.0045)
 2MASS          Ks   78    0.103 (0.0334)    0.164  0.090 (0.0095)   -0.032  0.225 (0.0053)
 SWASP               79    0.342 (0.0949)    0.531  0.283 (0.0132)   -0.083  0.708 (0.0007)
 MOST                80    0.337 (0.0932)    0.522  0.278 (0.0131)   -0.081  0.695 (0.0006)
 GAIA (2006)    G    81    0.331 (0.0907)    0.511  0.270 (0.0131)   -0.074  0.675 (0.0005)
 GAIA (2010)    G    82    0.319 (0.0877)    0.493  0.261 (0.0129)   -0.071  0.651 (0.0006)
 GAIA (2010)    BP   83    0.346 (0.0950)    0.535  0.283 (0.0133)   -0.079  0.709 (0.0006)
 GAIA (2010)    RP   84    0.236 (0.0648)    0.361  0.189 (0.0117)   -0.047  0.472 (0.0028)
 GAIA (2010)  G_RV   85    0.193 (0.0516)    0.291  0.148 (0.0110)   -0.029  0.369 (0.0040)
 Milone        230   86    0.715 (0.0513)    0.824  0.163 (0.0042)    0.470  0.408 (0.0046)
               250   87    0.647 (0.0572)    0.764  0.176 (0.0072)    0.383  0.440 (0.0027)
               270   88    0.594 (0.0600)    0.715  0.182 (0.0088)    0.321  0.454 (0.0023)
               290   89    0.542 (0.0621)    0.665  0.185 (0.0104)    0.264  0.463 (0.0025)
               310   90    0.496 (0.0628)    0.619  0.185 (0.0114)    0.219  0.462 (0.0032)
               330   91    0.452 (0.0625)    0.572  0.180 (0.0129)    0.181  0.451 (0.0046)
 CaII triplet  858   92    0.194 (0.0496)    0.289  0.142 (0.0107)   -0.018  0.355 (0.0040)
 WIRE  Johnson V+R   93    0.301 (0.0818)    0.462  0.242 (0.0125)   -0.062  0.605 (0.0010)
               LUT   94    0.542 (0.0632)    0.668  0.189 (0.0101)    0.259  0.472 (0.0022)


          Teff = 14000 K,  log g = 2.0,  [M/H] = +0.0

 bolometric           0    0.644 (0.0160)    0.675  0.047 (0.0029)    0.574  0.117 (0.0007)
 Stromgren      u     1    0.452 (0.0662)    0.581  0.193 (0.0117)    0.163  0.483 (0.0024)
                v     2    0.483 (0.0702)    0.634  0.228 (0.0005)    0.141  0.570 (0.0108)
                b     3    0.450 (0.0776)    0.613  0.245 (0.0037)    0.082  0.613 (0.0083)
                y     4    0.401 (0.0856)    0.575  0.261 (0.0091)    0.009  0.652 (0.0036)
 Johnson        U     5    0.463 (0.0680)    0.603  0.209 (0.0067)    0.149  0.523 (0.0034)
                B     6    0.468 (0.0733)    0.625  0.235 (0.0018)    0.116  0.587 (0.0096)
                V     7    0.402 (0.0853)    0.575  0.260 (0.0090)    0.011  0.651 (0.0037)
                R     8    0.339 (0.0917)    0.517  0.268 (0.0158)   -0.063  0.669 (0.0029)
                I     9    0.283 (0.0977)    0.467  0.277 (0.0212)   -0.132  0.691 (0.0079)
                J    10    0.232 (0.0976)    0.409  0.266 (0.0261)   -0.167  0.664 (0.0133)
                K    11    0.148 (0.0867)    0.295  0.221 (0.0305)   -0.183  0.552 (0.0200)
                L    12    0.103 (0.0733)    0.223  0.180 (0.0288)   -0.167  0.449 (0.0203)
                M    13    0.079 (0.0632)    0.181  0.153 (0.0259)   -0.150  0.382 (0.0187)
                N    14    0.055 (0.0474)    0.131  0.115 (0.0195)   -0.117  0.287 (0.0140)
 Cousins        Rc   15    0.351 (0.0910)    0.530  0.268 (0.0145)   -0.051  0.670 (0.0016)
                Ic   16    0.288 (0.0948)    0.467  0.267 (0.0210)   -0.113  0.669 (0.0081)
 Bessell        UX   17    0.465 (0.0672)    0.601  0.205 (0.0074)    0.157  0.513 (0.0025)
 Bessell        BX   18    0.467 (0.0735)    0.624  0.235 (0.0019)    0.114  0.588 (0.0095)
 Bessell        B    19    0.468 (0.0733)    0.625  0.235 (0.0018)    0.116  0.587 (0.0096)
 Bessell        V    20    0.401 (0.0854)    0.575  0.260 (0.0090)    0.011  0.651 (0.0037)
 Bessell        R    21    0.351 (0.0910)    0.529  0.268 (0.0145)   -0.051  0.670 (0.0016)
 Bessell        I    22    0.287 (0.0958)    0.468  0.271 (0.0210)   -0.119  0.677 (0.0079)
 Tycho         TyB   23    0.475 (0.0716)    0.629  0.231 (0.0012)    0.129  0.576 (0.0100)
               TyV   24    0.413 (0.0836)    0.584  0.257 (0.0077)    0.028  0.643 (0.0048)
 Hipparchos    HIP   25    0.438 (0.0782)    0.601  0.245 (0.0051)    0.071  0.612 (0.0067)
 KEPLER              26    0.390 (0.0856)    0.562  0.259 (0.0102)    0.002  0.647 (0.0024)
 COROT SIS           27    0.400 (0.0836)    0.569  0.254 (0.0092)    0.018  0.636 (0.0031)
 COROT EXO           28    0.396 (0.0841)    0.566  0.255 (0.0096)    0.013  0.638 (0.0028)
 Geneva         U    29    0.459 (0.0656)    0.588  0.193 (0.0108)    0.170  0.482 (0.0016)
                B    30    0.476 (0.0715)    0.630  0.231 (0.0011)    0.130  0.576 (0.0102)
                B1   31    0.485 (0.0692)    0.635  0.225 (0.0004)    0.148  0.562 (0.0107)
                B2   32    0.461 (0.0752)    0.621  0.240 (0.0024)    0.101  0.600 (0.0093)
                V    33    0.401 (0.0855)    0.575  0.261 (0.0090)    0.010  0.652 (0.0037)
                V1   34    0.405 (0.0849)    0.578  0.260 (0.0086)    0.016  0.649 (0.0040)
                G    35    0.381 (0.0884)    0.559  0.266 (0.0112)   -0.017  0.665 (0.0018)
 Vilnius        U    36    0.460 (0.0650)    0.587  0.190 (0.0112)    0.175  0.476 (0.0021)
                P    37    0.461 (0.0704)    0.608  0.221 (0.0047)    0.130  0.552 (0.0060)
                X    38    0.486 (0.0693)    0.636  0.225 (0.0004)    0.148  0.563 (0.0110)
                Y    39    0.451 (0.0773)    0.613  0.244 (0.0036)    0.084  0.611 (0.0083)
                Z    40    0.417 (0.0830)    0.588  0.256 (0.0072)    0.033  0.641 (0.0053)
                V    41    0.402 (0.0854)    0.576  0.260 (0.0090)    0.011  0.651 (0.0037)
                S    42    0.340 (0.0919)    0.519  0.269 (0.0156)   -0.063  0.672 (0.0026)
 Milone         iz   43    0.266 (0.0997)    0.452  0.279 (0.0231)   -0.152  0.697 (0.0096)
                iJ   44    0.225 (0.0973)    0.401  0.263 (0.0268)   -0.169  0.658 (0.0142)
                iH   45    0.183 (0.0959)    0.351  0.252 (0.0300)   -0.195  0.630 (0.0179)
                iK   46    0.145 (0.0858)    0.290  0.217 (0.0305)   -0.181  0.543 (0.0201)
 YMS94         iz    47    0.266 (0.0997)    0.452  0.279 (0.0230)   -0.152  0.697 (0.0096)
               iJ    48    0.225 (0.0973)    0.401  0.263 (0.0268)   -0.169  0.658 (0.0142)
               iH    49    0.183 (0.0959)    0.351  0.252 (0.0300)   -0.195  0.630 (0.0179)
               iK    50    0.145 (0.0857)    0.290  0.217 (0.0305)   -0.181  0.543 (0.0201)
               iL    51    0.096 (0.0712)    0.212  0.173 (0.0285)   -0.164  0.434 (0.0203)
               iLp   52    0.092 (0.0687)    0.203  0.166 (0.0281)   -0.157  0.414 (0.0202)
               iM    53    0.079 (0.0645)    0.182  0.155 (0.0266)   -0.154  0.388 (0.0193)
               in    54    0.055 (0.0478)    0.132  0.116 (0.0195)   -0.119  0.289 (0.0141)
               iN    55    0.053 (0.0456)    0.126  0.110 (0.0186)   -0.113  0.276 (0.0134)
 Sloan DSS      u    56    0.464 (0.0662)    0.596  0.199 (0.0089)    0.165  0.497 (0.0008)
                g    57    0.447 (0.0776)    0.610  0.245 (0.0040)    0.080  0.612 (0.0078)
                r    58    0.361 (0.0902)    0.540  0.268 (0.0134)   -0.040  0.669 (0.0007)
                i    59    0.299 (0.0941)    0.477  0.267 (0.0201)   -0.102  0.667 (0.0072)
                z    60    0.280 (0.1008)    0.471  0.286 (0.0212)   -0.150  0.716 (0.0074)
 HST STIS Ly_alpha   61    0.962 (0.0836)    0.775 -0.281 (0.0050)    1.384 -0.703 (0.0183)
            Fclear   62    0.871 (0.0540)    0.756 -0.172 (0.0017)    1.129 -0.430 (0.0068)
             Fsrf2   63    0.833 (0.0414)    0.749 -0.125 (0.0043)    1.021 -0.313 (0.0021)
              Fqtz   64    0.795 (0.0252)    0.751 -0.066 (0.0071)    0.893 -0.164 (0.0040)
              CIII   65    0.726 (0.0048)    0.738  0.018 (0.0059)    0.699  0.045 (0.0067)
              MgII   66    0.576 (0.0436)    0.667  0.136 (0.0037)    0.372  0.340 (0.0029)
            Nclear   67    0.716 (0.0020)    0.723  0.010 (0.0022)    0.702  0.024 (0.0026)
             Nsrf2   68    0.697 (0.0086)    0.719  0.033 (0.0025)    0.648  0.082 (0.0040)
              Nqtz   69    0.690 (0.0115)    0.718  0.042 (0.0024)    0.626  0.106 (0.0044)
             cn182   70    0.752 (0.0092)    0.741 -0.017 (0.0052)    0.777 -0.042 (0.0044)
             cn270   71    0.599 (0.0385)    0.680  0.122 (0.0023)    0.416  0.305 (0.0036)
            Oclear   72    0.418 (0.0789)    0.578  0.240 (0.0088)    0.058  0.600 (0.0028)
         Oclear-lp   73    0.332 (0.0927)    0.512  0.270 (0.0164)   -0.073  0.675 (0.0034)
             [OII]   74    0.460 (0.0741)    0.617  0.236 (0.0026)    0.105  0.591 (0.0088)
            [OIII]   75    0.418 (0.0831)    0.589  0.257 (0.0068)    0.032  0.643 (0.0057)
 2MASS          J    76    0.228 (0.0974)    0.404  0.264 (0.0265)   -0.168  0.660 (0.0138)
 2MASS          H    77    0.181 (0.0955)    0.348  0.251 (0.0300)   -0.195  0.626 (0.0180)
 2MASS          Ks   78    0.148 (0.0864)    0.294  0.219 (0.0305)   -0.181  0.549 (0.0200)
 SWASP               79    0.417 (0.0820)    0.585  0.253 (0.0073)    0.037  0.632 (0.0049)
 MOST                80    0.410 (0.0829)    0.579  0.254 (0.0081)    0.028  0.636 (0.0043)
 GAIA (2006)    G    81    0.406 (0.0826)    0.574  0.252 (0.0087)    0.028  0.631 (0.0035)
 GAIA (2010)    G    82    0.393 (0.0844)    0.563  0.256 (0.0100)    0.009  0.639 (0.0024)
 GAIA (2010)    BP   83    0.424 (0.0804)    0.590  0.249 (0.0068)    0.051  0.621 (0.0052)
 GAIA (2010)    RP   84    0.304 (0.0950)    0.485  0.272 (0.0193)   -0.104  0.679 (0.0062)
 GAIA (2010)  G_RV   85    0.277 (0.1030)    0.473  0.294 (0.0212)   -0.164  0.735 (0.0070)
 Milone        230   86    0.684 (0.0167)    0.722  0.057 (0.0009)    0.599  0.142 (0.0035)
               250   87    0.633 (0.0302)    0.698  0.097 (0.0012)    0.487  0.243 (0.0036)
               270   88    0.597 (0.0388)    0.679  0.123 (0.0024)    0.413  0.307 (0.0036)
               290   89    0.556 (0.0478)    0.654  0.147 (0.0047)    0.335  0.368 (0.0025)
               310   90    0.518 (0.0554)    0.629  0.167 (0.0069)    0.266  0.419 (0.0012)
               330   91    0.483 (0.0612)    0.603  0.181 (0.0099)    0.212  0.451 (0.0012)
 CaII triplet  858   92    0.274 (0.1034)    0.471  0.295 (0.0214)   -0.168  0.737 (0.0071)
 WIRE  Johnson V+R   93    0.367 (0.0888)    0.544  0.264 (0.0127)   -0.029  0.661 (0.0005)
               LUT   94    0.560 (0.0464)    0.655  0.143 (0.0044)    0.344  0.359 (0.0025)


          Teff = 14000 K,  log g = 2.5,  [M/H] = +0.0

 bolometric           0    0.666 (0.0154)    0.697  0.046 (0.0026)    0.597  0.115 (0.0004)
 Stromgren      u     1    0.413 (0.0698)    0.546  0.199 (0.0150)    0.115  0.498 (0.0055)
                v     2    0.441 (0.0861)    0.623  0.273 (0.0036)    0.032  0.682 (0.0099)
                b     3    0.408 (0.0889)    0.591  0.274 (0.0076)   -0.004  0.685 (0.0058)
                y     4    0.356 (0.0904)    0.536  0.269 (0.0130)   -0.047  0.673 (0.0004)
 Johnson        U     5    0.419 (0.0780)    0.576  0.235 (0.0099)    0.066  0.588 (0.0014)
                B     6    0.426 (0.0873)    0.608  0.273 (0.0053)    0.016  0.683 (0.0081)
                V     7    0.358 (0.0902)    0.537  0.269 (0.0128)   -0.045  0.672 (0.0004)
                R     8    0.296 (0.0880)    0.463  0.251 (0.0183)   -0.081  0.628 (0.0063)
                I     9    0.238 (0.0875)    0.399  0.241 (0.0226)   -0.124  0.603 (0.0111)
                J    10    0.192 (0.0815)    0.337  0.216 (0.0248)   -0.132  0.541 (0.0145)
                K    11    0.120 (0.0654)    0.229  0.163 (0.0246)   -0.125  0.409 (0.0168)
                L    12    0.083 (0.0534)    0.169  0.130 (0.0217)   -0.112  0.324 (0.0155)
                M    13    0.064 (0.0463)    0.138  0.112 (0.0191)   -0.103  0.279 (0.0139)
                N    14    0.046 (0.0372)    0.107  0.091 (0.0147)   -0.091  0.228 (0.0104)
 Cousins        Rc   15    0.308 (0.0889)    0.478  0.256 (0.0174)   -0.076  0.640 (0.0051)
                Ic   16    0.247 (0.0845)    0.402  0.233 (0.0218)   -0.102  0.582 (0.0107)
 Bessell        UX   17    0.422 (0.0762)    0.574  0.228 (0.0106)    0.079  0.570 (0.0006)
 Bessell        BX   18    0.425 (0.0874)    0.607  0.273 (0.0054)    0.015  0.683 (0.0080)
 Bessell        B    19    0.426 (0.0873)    0.608  0.273 (0.0053)    0.016  0.683 (0.0081)
 Bessell        V    20    0.358 (0.0902)    0.537  0.269 (0.0129)   -0.046  0.672 (0.0004)
 Bessell        R    21    0.307 (0.0889)    0.478  0.256 (0.0174)   -0.076  0.639 (0.0052)
 Bessell        I    22    0.244 (0.0856)    0.401  0.236 (0.0221)   -0.110  0.590 (0.0108)
 Tycho         TyB   23    0.432 (0.0866)    0.614  0.272 (0.0046)    0.024  0.681 (0.0087)
               TyV   24    0.369 (0.0901)    0.550  0.271 (0.0117)   -0.037  0.677 (0.0015)
 Hipparchos    HIP   25    0.395 (0.0881)    0.575  0.270 (0.0087)   -0.009  0.674 (0.0044)
 KEPLER              26    0.347 (0.0889)    0.523  0.264 (0.0134)   -0.048  0.659 (0.0008)
 COROT SIS           27    0.357 (0.0882)    0.533  0.263 (0.0124)   -0.038  0.659 (0.0005)
 COROT EXO           28    0.354 (0.0883)    0.529  0.263 (0.0127)   -0.041  0.657 (0.0004)
 Geneva         U    29    0.419 (0.0701)    0.554  0.202 (0.0142)    0.117  0.504 (0.0046)
                B    30    0.433 (0.0867)    0.615  0.273 (0.0045)    0.024  0.682 (0.0090)
                B1   31    0.441 (0.0859)    0.622  0.272 (0.0035)    0.033  0.680 (0.0100)
                B2   32    0.419 (0.0882)    0.602  0.275 (0.0061)    0.008  0.686 (0.0073)
                V    33    0.358 (0.0903)    0.537  0.269 (0.0129)   -0.046  0.672 (0.0004)
                V1   34    0.361 (0.0902)    0.541  0.270 (0.0125)   -0.043  0.674 (0.0006)
                G    35    0.337 (0.0905)    0.515  0.266 (0.0149)   -0.061  0.665 (0.0021)
 Vilnius        U    36    0.422 (0.0690)    0.554  0.198 (0.0145)    0.125  0.494 (0.0051)
                P    37    0.412 (0.0828)    0.581  0.254 (0.0084)    0.031  0.634 (0.0038)
                X    38    0.443 (0.0859)    0.625  0.273 (0.0032)    0.034  0.682 (0.0103)
                Y    39    0.409 (0.0887)    0.591  0.274 (0.0075)   -0.002  0.684 (0.0058)
                Z    40    0.374 (0.0900)    0.555  0.271 (0.0112)   -0.033  0.678 (0.0020)
                V    41    0.358 (0.0904)    0.537  0.269 (0.0129)   -0.046  0.673 (0.0004)
                S    42    0.295 (0.0886)    0.464  0.253 (0.0183)   -0.085  0.633 (0.0062)
 Milone         iz   43    0.222 (0.0877)    0.381  0.239 (0.0238)   -0.137  0.597 (0.0124)
                iJ   44    0.187 (0.0804)    0.328  0.212 (0.0251)   -0.132  0.531 (0.0150)
                iH   45    0.146 (0.0754)    0.275  0.193 (0.0262)   -0.144  0.483 (0.0170)
                iK   46    0.117 (0.0645)    0.224  0.161 (0.0244)   -0.124  0.401 (0.0168)
 YMS94         iz    47    0.222 (0.0877)    0.381  0.239 (0.0238)   -0.137  0.598 (0.0124)
               iJ    48    0.187 (0.0804)    0.328  0.212 (0.0251)   -0.132  0.531 (0.0150)
               iH    49    0.146 (0.0753)    0.275  0.193 (0.0262)   -0.144  0.483 (0.0170)
               iK    50    0.117 (0.0645)    0.224  0.161 (0.0244)   -0.124  0.401 (0.0168)
               iL    51    0.077 (0.0518)    0.161  0.126 (0.0211)   -0.111  0.314 (0.0152)
               iLp   52    0.074 (0.0499)    0.153  0.119 (0.0208)   -0.105  0.299 (0.0152)
               iM    53    0.062 (0.0464)    0.136  0.111 (0.0195)   -0.104  0.277 (0.0143)
               in    54    0.046 (0.0374)    0.107  0.092 (0.0147)   -0.092  0.230 (0.0104)
               iN    55    0.044 (0.0363)    0.104  0.089 (0.0142)   -0.090  0.224 (0.0100)
 Sloan DSS      u    56    0.422 (0.0733)    0.566  0.216 (0.0122)    0.098  0.540 (0.0020)
                g    57    0.404 (0.0887)    0.586  0.273 (0.0078)   -0.005  0.683 (0.0055)
                r    58    0.318 (0.0895)    0.491  0.260 (0.0166)   -0.072  0.649 (0.0041)
                i    59    0.257 (0.0850)    0.415  0.236 (0.0212)   -0.096  0.589 (0.0099)
                z    60    0.231 (0.0908)    0.398  0.250 (0.0234)   -0.145  0.626 (0.0114)
 HST STIS Ly_alpha   61    1.057 (0.1005)    0.836 -0.330 (0.0023)    1.552 -0.825 (0.0178)
            Fclear   62    0.945 (0.0591)    0.827 -0.177 (0.0072)    1.211 -0.443 (0.0017)
             Fsrf2   63    0.897 (0.0413)    0.822 -0.111 (0.0107)    1.063 -0.278 (0.0054)
              Fqtz   64    0.845 (0.0201)    0.823 -0.032 (0.0130)    0.892 -0.080 (0.0114)
              CIII   65    0.746 (0.0166)    0.790  0.065 (0.0081)    0.648  0.163 (0.0112)
              MgII   66    0.549 (0.0549)    0.660  0.167 (0.0071)    0.299  0.417 (0.0013)
            Nclear   67    0.744 (0.0083)    0.766  0.034 (0.0040)    0.693  0.084 (0.0056)
             Nsrf2   68    0.715 (0.0180)    0.759  0.066 (0.0038)    0.616  0.165 (0.0070)
              Nqtz   69    0.703 (0.0220)    0.755  0.078 (0.0034)    0.585  0.196 (0.0072)
             cn182   70    0.784 (0.0065)    0.797  0.019 (0.0083)    0.756  0.047 (0.0093)
             cn270   71    0.577 (0.0508)    0.682  0.157 (0.0054)    0.342  0.392 (0.0023)
            Oclear   72    0.376 (0.0844)    0.544  0.252 (0.0119)   -0.002  0.630 (0.0004)
         Oclear-lp   73    0.288 (0.0884)    0.456  0.251 (0.0189)   -0.089  0.628 (0.0068)
             [OII]   74    0.393 (0.0904)    0.578  0.277 (0.0088)   -0.023  0.693 (0.0047)
            [OIII]   75    0.376 (0.0912)    0.560  0.276 (0.0106)   -0.039  0.690 (0.0028)
 2MASS          J    76    0.189 (0.0808)    0.332  0.214 (0.0250)   -0.131  0.534 (0.0148)
 2MASS          H    77    0.145 (0.0747)    0.273  0.191 (0.0261)   -0.142  0.478 (0.0170)
 2MASS          Ks   78    0.120 (0.0651)    0.228  0.162 (0.0246)   -0.123  0.405 (0.0169)
 SWASP               79    0.374 (0.0889)    0.553  0.268 (0.0109)   -0.029  0.671 (0.0022)
 MOST                80    0.367 (0.0889)    0.545  0.267 (0.0115)   -0.033  0.668 (0.0014)
 GAIA (2006)    G    81    0.363 (0.0880)    0.539  0.264 (0.0119)   -0.032  0.659 (0.0009)
 GAIA (2010)    G    82    0.350 (0.0881)    0.525  0.262 (0.0131)   -0.042  0.654 (0.0006)
 GAIA (2010)    BP   83    0.381 (0.0881)    0.559  0.267 (0.0104)   -0.019  0.667 (0.0026)
 GAIA (2010)    RP   84    0.260 (0.0871)    0.422  0.243 (0.0210)   -0.104  0.607 (0.0094)
 GAIA (2010)  G_RV   85    0.222 (0.0930)    0.392  0.256 (0.0243)   -0.162  0.639 (0.0121)
 Milone        230   86    0.680 (0.0312)    0.748  0.102 (0.0006)    0.526  0.256 (0.0048)
               250   87    0.618 (0.0442)    0.710  0.139 (0.0035)    0.410  0.347 (0.0034)
               270   88    0.575 (0.0511)    0.680  0.157 (0.0056)    0.339  0.393 (0.0022)
               290   89    0.528 (0.0582)    0.644  0.175 (0.0081)    0.265  0.438 (0.0009)
               310   90    0.485 (0.0633)    0.610  0.187 (0.0104)    0.204  0.468 (0.0016)
               330   91    0.446 (0.0666)    0.575  0.192 (0.0132)    0.158  0.481 (0.0041)
 CaII triplet  858   92    0.218 (0.0932)    0.389  0.256 (0.0246)   -0.165  0.639 (0.0124)
 WIRE  Johnson V+R   93    0.324 (0.0890)    0.497  0.259 (0.0158)   -0.065  0.648 (0.0034)
               LUT   94    0.532 (0.0572)    0.647  0.173 (0.0075)    0.272  0.433 (0.0012)


          Teff = 14000 K,  log g = 3.0,  [M/H] = +0.0

 bolometric           0    0.681 (0.0175)    0.716  0.052 (0.0028)    0.603  0.131 (0.0004)
 Stromgren      u     1    0.395 (0.0690)    0.526  0.195 (0.0157)    0.102  0.488 (0.0065)
                v     2    0.413 (0.0958)    0.611  0.297 (0.0073)   -0.032  0.742 (0.0074)
                b     3    0.383 (0.0940)    0.573  0.285 (0.0104)   -0.045  0.713 (0.0036)
                y     4    0.333 (0.0895)    0.509  0.264 (0.0142)   -0.063  0.660 (0.0016)
 Johnson        U     5    0.392 (0.0817)    0.554  0.243 (0.0124)    0.028  0.606 (0.0009)
                B     6    0.398 (0.0950)    0.593  0.292 (0.0087)   -0.040  0.730 (0.0057)
                V     7    0.335 (0.0896)    0.511  0.265 (0.0141)   -0.062  0.662 (0.0014)
                R     8    0.274 (0.0816)    0.429  0.232 (0.0174)   -0.074  0.581 (0.0063)
                I     9    0.216 (0.0764)    0.357  0.210 (0.0200)   -0.099  0.526 (0.0101)
                J    10    0.174 (0.0682)    0.295  0.182 (0.0206)   -0.099  0.454 (0.0120)
